FLAG,DT,DA,RUL,PH,SOH,BD,EOL,FDNOM,FD,FFP,DPS,FFS,FFIN,RC0,RS0,RC1,RS1,FLAG
999, 38.000000,153.400000, 45.467070, 53.467070, 85.037519, 31.000000,  0.000000,130.000000,147.700000,   0.096154,    0.187736,   24.220989,   24.220989,  0,  0,  0,  0,555
999, 39.000000,156.100000, 41.831617, 50.831617, 82.294484, 31.000000,  0.000000,130.000000,150.380000,   0.116769,    0.215678,   27.825967,   27.825967,  0,  0,  0,  0,555
999, 40.000000,157.200000, 39.919387, 49.919387, 79.967703, 31.000000,  0.000000,130.000000,152.640000,   0.134154,    0.238155,   30.725831,   30.725831,  0,  0,  0,  0,555
999, 41.000000,162.800000, 36.863991, 47.863991, 77.018214, 31.000000,  0.000000,130.000000,155.740000,   0.158000,    0.267678,   34.534762,   34.534762,  0,  0,  0,  0,555
975, 42.000000,170.400000, 33.743496, 45.743496, 73.766762, 31.000000,  0.000000,130.000000,159.980000,   0.190615,    0.306074,   39.488566,   39.488566,  0,  0,  0,  0,555
975, 43.000000,179.300000, 26.908725, 39.908725, 67.425670, 31.000000,  0.000000,130.000000,165.160000,   0.230462,    0.350520,   45.222799,   45.222799,  0,  0,  0,  0,555
975, 44.000000,181.100000, 21.408133, 35.408133, 60.461061, 31.000000,  0.000000,130.000000,170.160000,   0.268923,    0.391374,   50.493530,   50.493530,  0,  0,  0,  0,555
975, 45.000000,183.100000, 16.595762, 31.595762, 52.525278, 31.000000,  0.000000,130.000000,175.340000,   0.308769,    0.431969,   55.731037,   55.731037,  0,  0,  0,  0,555
950, 46.000000,191.600000, 12.114927, 28.114927, 43.090729, 31.000000,  0.000000,130.000000,181.100000,   0.353077,    0.475389,   61.332940,   61.332940,  0,  0,  0,  0,555
950, 47.000000,194.700000,  8.718233, 25.718233, 33.899036, 31.000000,  0.000000,130.000000,185.960000,   0.390462,    0.510823,   65.904405,   65.904405,  0,  0,  0,  0,555
950, 48.000000,196.900000,  6.944745, 24.944745, 27.840512, 31.000000,  0.000000,130.000000,189.480000,   0.417538,    0.535882,   69.137421,   69.137421,  0,  0,  0,  0,555
950, 49.000000,201.100000,  6.410724, 25.410724, 25.228418, 31.000000,  0.000000,130.000000,193.480000,   0.448308,    0.563801,   72.739466,   72.739466,  0,  0,  0,  0,555
925, 50.000000,203.700000,  5.833206, 25.833206, 22.580263, 31.000000,  0.000000,130.000000,197.600000,   0.480000,    0.591991,   76.376443,   76.376443,  0,  0,  0,  0,555
925, 51.000000,207.000000,  5.431537, 26.431537, 20.549457, 31.000000,  0.000000,130.000000,200.680000,   0.503692,    0.612718,   79.050605,   79.050605,  0,  0,  0,  0,555
925, 52.000000,208.100000,  5.077595, 27.077595, 18.752015, 31.000000,  0.000000,130.000000,203.360000,   0.524308,    0.630528,   81.348342,   81.348342,  0,  0,  0,  0,555
925, 53.000000,211.100000,  4.643469, 27.643469, 16.797707, 31.000000,  0.000000,130.000000,206.200000,   0.546154,    0.649184,   83.755264,   83.755264,  0,  0,  0,  0,555
925, 54.000000,214.600000,  4.196469, 28.196469, 14.882959, 31.000000,  0.000000,130.000000,208.900000,   0.566923,    0.666724,   86.018144,   86.018144,  0,  0,  0,  0,555
925, 55.000000,220.000000,  3.499942, 28.499942, 12.280523, 31.000000,  0.000000,130.000000,212.160000,   0.592000,    0.687658,   88.719055,   88.719055,  0,  0,  0,  0,555
910, 56.000000,221.100000,  2.553695, 28.553695,  8.943484, 31.000000,  0.000000,130.000000,214.980000,   0.613692,    0.705564,   91.029144,   91.029144,  0,  0,  0,  0,555
910, 57.000000,223.000000,  1.736168, 28.736168,  6.041751, 31.000000,  0.000000,130.000000,217.960000,   0.636615,    0.724290,   93.445091,   93.445091,  0,  0,  0,  0,555
910, 58.000000,229.600000,  0.805986, 28.805986,  2.797983, 31.000000,  0.000000,130.000000,221.660000,   0.665077,    0.747274,   96.410463,   96.410463,  0,  0,  0,  0,555
910, 59.000000,236.000000,  0.066340, 29.066340,  0.228238, 31.000000,  0.000000,130.000000,225.940000,   0.698000,    0.773514,   99.795835,   99.795835,  0,  0,  0,  0,555
900, 60.000000,240.800000,  0.000000, 29.066340,  0.000000, 31.000000, 60.000000,130.000000,230.100000,   0.730000,    0.798681,  103.042818,  103.042818,  0,  0,  0,  0,555
900, 61.000000,245.900000,  0.000000, 29.066340,  0.000000, 31.000000, 60.000000,130.000000,235.060000,   0.768154,    0.828280,  106.861570,  106.861570,  0,  0,  0,  0,555
900, 62.000000,244.800000,  0.000000, 29.066340,  0.000000, 31.000000, 60.000000,130.000000,239.420000,   0.801692,    0.853953,  110.173803,  110.173803,  0,  0,  0,  0,555
900, 63.000000,248.100000,  0.000000, 29.066340,  0.000000, 31.000000, 60.000000,130.000000,243.120000,   0.830154,    0.875500,  112.953681,  112.953681,  0,  0,  0,  0,555
900, 64.000000,250.300000,  0.000000, 29.066340,  0.000000, 31.000000, 60.000000,130.000000,245.980000,   0.852154,    0.892011,  115.083818,  115.083818,  0,  0,  0,  0,555
900, 65.000000,252.400000,  0.000000, 29.066340,  0.000000, 31.000000, 60.000000,130.000000,248.300000,   0.870000,    0.905314,  116.800237,  116.800237,  0,  0,  0,  0,555
900, 66.000000,254.600000,  0.000000, 29.066340,  0.000000, 31.000000, 60.000000,130.000000,250.040000,   0.883385,    0.915241,  118.080953,  118.080953,  0,  0,  0,  0,555
900, 67.000000,257.100000,  0.000000, 29.066340,  0.000000, 31.000000, 60.000000,130.000000,252.500000,   0.902308,    0.929203,  119.882207,  119.882207,  0,  0,  0,  0,555
900, 68.000000,259.500000,  0.000000, 29.066340,  0.000000, 31.000000, 60.000000,130.000000,254.780000,   0.919846,    0.942068,  121.542045,  121.542045,  0,  0,  0,  0,555
