1,124.778
2,126.01
3,125.27
4,126.257
5,125.763
6,125.257
7,124.024
8,125.763
9,125.27
10,125.8
11,125.516
12,125.763
13,133.549
14,144.424
15,142.316
16,150.101
17,149.223
18,153.749
19,162.124
20,171.502
21,177.607
22,173.236
23,187.718
24,191.353
25,190.137
26,204.036
27,212.932
28,225.969
29,227.958
30,230.957
31,240.074
32,259.9
33,259.9
